date,headline,paper,sentiment_SPD_en,sentiment_Bundeswehr,sentiment_Ukraine,sentiment_climate,sentiment_CDU_en,sentiment_Migration_en,sentiment_education,sentiment_AfD_en,sentiment_right wing extremism,sentiment_leaflet affair,sentiment_heating,sentiment_Linke_en,sentiment_Freie_Wähler_en,sentiment_Die_Grünen_en,sentiment_Border control,sentiment_foreign policy,sentiment_EU,sentiment_FDP_en,sentiment_tax,sentiment_housing,sentiment_medication,sentiment_whole,headline_en_prep
2023-09-19 00:00:00,„Wir sind bei 190 Prozent Auslastung“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,percent outlasting
2023-09-19 00:00:00,„Die Ukrainer werden wieder weitere Streumunition fordern“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,ukrainian call streaming
2023-09-19 00:00:00,„An Geld scheint es den Klimaklebern nicht zu mangeln“,welt politik dtl,,,,0.0,,,,,,,,,,,,,,,,,,-0.3182,money seem lack climate cell
2023-09-20 00:00:00,„Nicht wünschenswert“ – Faesers Vorgehen stößt auch bei Grünen und FDP auf Kritik,welt politik dtl,0.0,,,,,,,,,,,,,-0.676282525062561,,,,-0.6429389119148254,,,,-0.0516,desirable faesers action also criticized green fdp
2023-09-20 00:00:00,Warum so wenige Ostdeutsche Spitzenjobs besetzen,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.2023,eastern german top job occupate
2023-09-20 00:00:00,Bürgergeld für Obdachlose auch ohne Postanschrift und Telefon,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,public money homeless even without postal address telephone
2023-09-20 00:00:00,„35.000 Tonnen Abfall aus Deutschland sind illegal nach Polen gelangt“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4215,ton waste germany illegally arrived poland
2023-09-20 00:00:00,Deutsche Investitionen in China trotz Politik-Debatte nahe Rekordwert,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,german investment china despite political debate
2023-09-20 00:00:00,„Saublöder Fehler“? So weit gehen die Wahlrechtspläne für Ausländer in der SPD,welt politik dtl,0.0,,,,,,,,,,,,,,,,,,,,,-0.4019,saublder error far electoral law plan foreigner spd go
2023-09-20 00:00:00,EU-Parlament kündigt Blockade von Verhandlungen zur Asylreform an,welt politik dtl,,,,,,,,,,,,,,,,,0.0,,,,,-0.3818,european parliament announces blocking asylum reform negotiation
2023-09-20 00:00:00,"„Ich habe alle Vorwürfe ausgeräumt“, sagt Innenministerin Faeser",welt politik dtl,0.0,,,,,,,,,,,,,,,,,,,,,-0.25,removed accusation said interior minister faeser
2023-09-20 00:00:00,"„Deutschland ist an der Belastungsgrenze“, sagt Steinmeier",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,germany border steinmeier say
2023-09-20 00:00:00,"Die Gefahr, dass die Ampel mit dem Einwanderungsgesetz eine neue Unterschicht schafft",welt politik dtl,,,,,,0.0,,,,,,,,,,,,,,,,0.0,risk lamp creates new difference immigration law
2023-09-20 00:00:00,Streit übers CDU-Logo – Wie Merz jetzt die Kontrolle in der Partei entgleitet,welt politik dtl,,,,,0.0,,,,,,,,,,,,,,,,,0.0,dispute cdu logo merz unleashes control party
2023-09-20 00:00:00,Kommunen aus Schleswig-Holstein schreiben Brandbrief an Integrationsministerin,welt politik dtl,,,,,,0.0,,,,,,,,,,,,,,,,-0.34,municipality schleswigholstein write fire letter integration minister
2023-09-20 00:00:00,"Söder kündigt an, bayerische Grenzpolizei bis 2028 stark aufzustocken",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.3182,south announces strengthen bavarian border police
2023-09-20 00:00:00,Bundesregierung will Antworten von Polen zum Visa-Skandal,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.3818,federal government want poland respond visa scandal
2023-09-20 00:00:00,FDP-Fraktionsvize Kuhle kritisiert Faeser-Termin als „zu spät“,welt politik dtl,-0.7725423574447632,,,,,,,,,,,,,,,,,0.0,,,,-0.34,fdp group vice kuhle criticizes faesers term late
2023-09-20 00:00:00,"„Werde mich solchen Zuweisungen künftig aktiv verwehren“, kündigt die Bürgermeisterin an",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0258,im going actively refuse assignment future mayor said
2023-09-20 00:00:00,"Schwache Konzentration, Unruhe, Angst – was Lehrern bei Schülern zunehmend auffällt",welt politik dtl,,,,,,,-0.5233767628669739,,,,,,,,,,,,,,,-0.7783,weak concentration anxiety fear teacher increasingly noticing among student
2023-09-20 00:00:00,Lehramtsanwärterin in Brandenburg mit möglichen rechtsextremen Verbindungen,welt politik dtl,,,,,,,0.479339599609375,,,,,,,,,,,,,,,0.0,teacher brandenburg possible extreme right connection
2023-09-20 00:00:00,Wie und warum die halbe Ampel einmal New York besuchte,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,half light visited new york
2023-09-20 00:00:00,Aiwanger will Freie Wähler 2025 in den Bundestag führen,welt politik dtl,,,,,,,,,,,,,0.5311177372932434,,,,,,,,,0.5574,aiwanger want lead free voter bundestag
2023-09-20 00:00:00,„Deutschland ist zu einem der wichtigsten Garanten für Frieden und Sicherheit geworden“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.8271,germany become one important guarantee peace security
2023-09-20 00:00:00,„Wir brauchen die Asylwende hin zu mehr Begrenzung”,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.2732,need asylum turn restriction
2023-09-20 00:00:00,„Kein erstrebenswerter Zustand – Freiheit innerhalb Europas ist ein hohes Gut“,welt politik dtl,,,,,,,,,,,,,,,,,0.7904244065284729,,,,,0.926,desirable state freedom within europe great good
2023-09-20 00:00:00,"„Der erste Schritt für Frieden ist, verschleppte Kinder zurückzugeben“",welt politik dtl,,,,,,,0.9021135568618774,,,,,,,,,,,,,,,0.296,first step peace give back lost child
2023-09-20 00:00:00,„Faeser lächelt viele Sachen weg“,welt politik dtl,0.7547349333763123,,,,,,,,,,,,,,,,,,,,,0.3612,faeser smile many thing away
2023-09-20 00:00:00,"Gefährlich, weil russisches Gebiet erreicht werden kann? – „Ein klassisches Quatsch-Argument“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.836,dangerous russian territory reached classic scam argument
2023-09-20 00:00:00,„Baden-Württemberg hat mehr Ukrainer aufgenommen als ganz Frankreich“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,badenwrttemberg received ukrainian france
2023-09-20 00:00:00,"„Mein Hauptziel war es, Schaden vom BSI abzuwenden“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4939,main goal remove damage bsi
2023-09-20 00:00:00,Reichstagsgebäude verwechselt? – CDU blamiert sich mit Werbevideo,welt politik dtl,,,,,-0.8315760493278503,,,,,,,,,,,,,,,,,-0.5719,reichstags building confused cdu blame advertising video
2023-09-20 00:00:00,„Der Angeklagte ist 2015 im Zuge der Flüchtlingskrise nach Deutschland gekommen“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.743,accused arrived germany refugee crisis
2023-09-20 00:00:00,„Das spricht für die Grundwerte unserer Partei“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.6249,basic value party
2023-09-20 00:00:00,„Bayern ist als Route für illegale Schleuser unattraktiver geworden“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.7579,bayern become unattractive route illegal slope
2023-09-20 00:00:00,Immer mehr illegale Einwanderer – Union fordert wirksame Gegenmaßnahmen,welt politik dtl,,,,,,-0.5816852450370789,,,,,,,,,,,,,,,,-0.128,illegal immigrant union call effective countermeasure
2023-09-21 00:00:00,Vor allem beim Naturschutz wollen die Länder im „Deutschlandpakt“ Abstriche machen,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0772,particularly term nature protection country want break germany pact
2023-09-21 00:00:00,Plötzlich ist Deutschland Kiews neuer Lieblingspartner,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.4588,germany kiews new favorite partner
2023-09-21 00:00:00,Bundespräsident Steinmeier hofft auf Annäherung mit Italien,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.4404,federal president steinmeier hope get closer italy
2023-09-21 00:00:00,"„Mir war nicht klar, dass mir so etwas auf dem Schulhof passieren kann“",welt politik dtl,,,,,,,0.0,,,,,,,,,,,,,,,-0.2755,didnt realize something like could happen school
2023-09-21 00:00:00,Für Palmer wäre Wagenknecht-Partei im Osten „eine Chance“,welt politik dtl,,,,,,,,,,,,0.0,,,,,,,,,,0.5719,palmer wagenknecht party east would chance
2023-09-21 00:00:00,Zerwürfnis unter Völkischen – Höckes Netzwerk sagt sich von wichtigem Verbündeten los,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4404,destruction among people hockes network say release important ally
2023-09-21 00:00:00,Mitglied der „Letzten Generation“ zu acht Monaten Haft verurteilt,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.5267,member last generation sentenced eight month prison
2023-09-21 00:00:00,Das sind Europas Lehren für den Umgang mit der AfD,welt politik dtl,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,lesson europe deal afd
2023-09-21 00:00:00,„Ausbreitung ungesunder Lebensweisen“ – mit gravierenden Folgen,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.5719,unhealthy lifestyle spread serious consequence
2023-09-21 00:00:00,„Noch immer ist die Inflationsrate zu hoch“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,inflation rate high
2023-09-21 00:00:00,„Wir müssen zweifellos mehr arbeiten“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,work
2023-09-21 00:00:00,350 Bürgermeister aus NRW schreiben Brandbrief an Ministerpräsident Wüst,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.34,nrw citizen write fire letter prime minister wst
2023-09-21 00:00:00,Ramelow zu Migration – „Land und Kommunen am Limit“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,ramelov migration land community limit
2023-09-21 00:00:00,Baerbock verteidigt Diktator-Aussage über Xi Jinping – und spricht von „Russland-Krieg“,welt politik dtl,,,0.0,,,,,,,,,,,,,,,,,,,-0.5994,baerbock defends dictator statement xi jinping speaks russian war
2023-09-21 00:00:00,Dänisches Migrationsmodell auch für Deutschland? – „Es darf keine Denkverbote geben“,welt politik dtl,,,,,,0.0,,,,,,,,,,,,,,,,0.0,danish immigration model germany thinking prohibition
2023-09-21 00:00:00,Wissler vs. Winkel – Gehören Schulnoten und sitzen bleiben abgeschafft?,welt politik dtl,,,,,,,0.0,,,,,,,,,,,,,,,0.0,wissler v winkel school note sitting remains abolished
2023-09-21 00:00:00,Weitere Unterstützung für die Ukraine,welt politik dtl,,,0.0,,,,,,,,,,,,,,,,,,,0.4019,support ukraine
2023-09-21 00:00:00,Jeder Zwölfte teilt rechtsextreme Positionen laut Meinungsforschern,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.296,one twelve share extreme rightwing position according researcher
2023-09-21 00:00:00,„Nicht sagen: ‘Entwicklungshilfe gerne – aber kriminelle Staatsbürger nehmen wir nicht zurück‘“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.6458,dont say development aid like dont take criminal citizen back
2023-09-21 00:00:00,„Ministerin Faeser setzt die Vorschläge der Gewerkschaft der Polizei (GdP) um“,welt politik dtl,0.0,,,,,,,,,,,,,,,,,,,,,0.0,minister faeser repeat proposal police union gdp
2023-09-21 00:00:00,„Irgendwann ist Feierabend“ – Rechtsanwalt verteidigt hohe Strafe,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.128,one day holiday lawyer defends high punishment
2023-09-21 00:00:00,Klima-Kleberin muss acht Monate ins Gefängnis,welt politik dtl,,,,-0.4988576173782348,,,,,,,,,,,,,,,,,,-0.5267,climate clerk must sentenced eight month prison
2023-09-21 00:00:00,"Deutschland ist für Migranten „hochattraktiv, weil wir am meisten zahlen“",welt politik dtl,,,,,,0.7119811773300171,,,,,,,,,,,,,,,,0.3673,germany highly attractive migrant pay
2023-09-21 00:00:00,"„Wir haben Leute, die aus dem EU-Raum kommen und hier zehn bis 15 Straftaten begehen“",welt politik dtl,,,,,,,,,,,,,,,,,0.0,,,,,-0.5423,people coming eu crime
2023-09-21 00:00:00,„Wir haben die Belastungsgrenze bei Weitem überschritten“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4404,exceeded burden limit
2023-09-21 00:00:00,„Politisch wäre das ein ausgesprochen missliches Signal“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.5423,politically would bad signal
2023-09-21 00:00:00,Kommunen fühlen sich im Stich gelassen – „Man hört von allen gleichermaßen nichts“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4767,community feel shattered hear nothing equally
2023-09-21 00:00:00,"„Deutschland ist das einzige Industrieland auf der Welt, das schrumpft“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,germany industrial country world decrease
2023-09-21 00:00:00,"„Straftäter abschieben, wenn Konflikte auf unseren Straßen blutig ausgetragen werden“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.6369,straftaters dismissed conflict bloody street
2023-09-21 00:00:00,"Eritrea-Treffen abgesagt – „Alles richtig gemacht, genau die richtige Entscheidung“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.25,eritrea meeting cancelled everything made right right decision
2023-09-21 00:00:00,Bundestag stimmt gegen AfD-Antrag auf Faeser-Rücktritt,welt politik dtl,-0.5936046242713928,,,,,,,0.0,,,,,,,,,,,,,,0.0258,bundestag vote afds request faesers withdrawal
2023-09-21 00:00:00,Die Aufnahmekapazitäten sind vielerorts erschöpft,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.3612,capacity exhausted many place
2023-09-21 00:00:00,"„Kann mir vorstellen, dass die Union das Ganze am Köcheln halten möchte“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0772,imagine union want keep whole thing roof
2023-09-22 00:00:00,Erster AfD-Oberbürgermeister? Wie Angst und Hoffnung eine Stadt auseinandertreiben,welt politik dtl,,,,,,,,0.0,,,,,,,,,,,,,,-0.296,first afd mayor fear hope confuse city
2023-09-22 00:00:00,"„Der Aiwanger kann immer populistischer sein, ruchloser als wir“",welt politik dtl,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,aiwanger populistic u
2023-09-22 00:00:00,Innenministerin Faeser will kurzfristige Grenzkontrollen zu Polen und Tschechien einrichten,welt politik dtl,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0772,interior minister faeser want set shortterm border control poland czech republic
2023-09-22 00:00:00,Die Zweifel an Pistorius‘ historischem Versprechen wachsen,welt politik dtl,0.4779126048088074,,,,,,,,,,,,,,,,,,,,,0.128,doubt pistorius historical promise growing
2023-09-22 00:00:00,Ankerzentren überfüllt – Bayerische Landkreise schlagen Alarm,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4019,anker center overwhelmed bayeric countryside strike alarm
2023-09-22 00:00:00,SPD und Grüne wollen Nachbesserungen an Klima-Gesetz,welt politik dtl,0.0,,,0.4986963868141174,,,,,,,,,,0.5758034586906433,,,,,,,,0.0772,spd green want climate reform
2023-09-22 00:00:00,Lkw-Fahrer treten wegen ausstehender Löhne in Hungerstreik,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.3612,truck driver hunger strike due wage
2023-09-22 00:00:00,Dobrindt nennt Faeser „das Trojanische Pferd zur Verschärfung der Migrationskrise“,welt politik dtl,-0.7505786418914795,,,,,,,,,,,,,,,,,,,,,-0.743,dobrindt call faeser trojan horse aggravating migration crisis
2023-09-22 00:00:00,Zentralrats-Präsident Schuster nennt Aussprache mit Aiwanger „sachliches Gespräch“,welt politik dtl,,,,,,,,,,,,,0.0,,,,,,,,,0.0,chairman central council schuster call talk aiwanger real conversation
2023-09-22 00:00:00,Wenn die Psychotherapie die Karriere zu behindern droht,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.3818,psychotherapy threatens hinder career
2023-09-22 00:00:00,„Klimaneutralität ist nur mit Atomenergie zu erreichen“,welt politik dtl,,,,0.706738293170929,,,,,,,,,,,,,0.0,,,,,0.2732,climate neutrality achieved nuclear energy
2023-09-22 00:00:00,"Der Faeser-Plan, den Familiennachzug zu erleichtern",welt politik dtl,0.0,,,,,,,,,,,,,,,,,,,,,0.2023,faeser plan facilitate family retreat
2023-09-22 00:00:00,„Grüne würden demonstrieren“ – CDU kritisiert Ampel für Reform des Klimaschutzgesetzes,welt politik dtl,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,-0.34,green would demonstrate cdu criticizes lamp reform climate protection law
2023-09-22 00:00:00,FDP gegen flächendeckendes Tempo 30 in deutschen Städten,welt politik dtl,,,,,,,,,,,,,,,,,,0.0,,,,0.0,fdp surface coverage rate german city
2023-09-22 00:00:00,„Sinnlos-Subventionen für Wasserstoff-Autos komplett und sofort beenden“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,full immediate termination hydrogen subsidy car
2023-09-22 00:00:00,Polizei verbietet unangemeldete Proteste von Klimaaktivisten,welt politik dtl,,,,0.0,,,,,,,,,,,,,,,,,,-0.6124,police banned unreported climate activist protest
2023-09-22 00:00:00,„Ein ziemlicher Wahnsinn. Der Gesetzentwurf ist völlig aus der Zeit gefallen“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.296,pretty madness draft law fallen time
2023-09-22 00:00:00,"„Es reicht nicht aus, wenn der Abschuss von Problem-Wölfen erleichtert wird“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4019,enough shot problem wolf facilitated
2023-09-22 00:00:00,"„Faeser hat gesagt, dass sie stationäre Grenzkontrollen zulassen wird“",welt politik dtl,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.2263,faeser said allow stationary border control
2023-09-22 00:00:00,Klima-Kleber wollen Berlin-Marathon blockieren – „Das ist eine Ankündigung von Straftaten“,welt politik dtl,,,,0.0,,,,,,,,,,,,,,,,,,-0.7506,climate claim block berlin marathon announcement crime
2023-09-22 00:00:00,"„Es geht darum, sehr harte und sehr pragmatische Maßnahmen zu treffen“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.1027,taking hard pragmatic measure
2023-09-22 00:00:00,„Wir überlasten die Kommunen und fördern Ausländerfeindlichkeit“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.5267,overload commune promote foreign hostility
2023-09-22 00:00:00,Offenbar massive Cyberattacke nach Raketenangriffen auf Krim,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.7351,apparently massive cyber attack missile attack crimea
2023-09-22 00:00:00,„Letzte Generation“ will Berlin-Marathon unterbrechen,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,last generation break berlin marathon
2023-09-22 00:00:00,"„Faeser setzt neue Signale in die Welt, damit Menschen sich auf nach Deutschland machen“",welt politik dtl,0.8718452453613281,,,,,,,,,,,,,,,,,,,,,0.0,faeser put new signal world people get germany
2023-09-22 00:00:00,"„Gibt keinen absoluten ‚Gamechanger‘, genauso wenig wie Taurus eine Wunderwaffe ist“",welt politik dtl,,0.5622143745422363,,,,,,,,,,,,,,,,,,,,0.3788,absolute game exchange little taurus miracle weapon
2023-09-22 00:00:00,"„Wo die Burka erscheint, verschwindet die Freiheit und der politische Islam nimmt Platz“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.4215,burka appears freedom disappears political islam take place
2023-09-22 00:00:00,Familiennachzug erleichtern? – „Die Zeitenwende gilt auch in der Migrationsfrage“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.2023,family retreat facilitates time change also applies issue migration
2023-09-22 00:00:00,CDU kritisiert Ampel für Reform des Klimaschutzgesetzes,welt politik dtl,,,,0.0,0.0,,,,,,,,,,,,,,,,,-0.34,cdu criticizes lighting climate reform
2023-09-22 00:00:00,"Reaktionen auf Faesers Pläne, Familiennachzug für Migranten zu vereinfachen",welt politik dtl,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0258,reaction faesers plan simplify family withdrawal migrant
2023-09-23 00:00:00,„Wo ist denn der Schutzschirm gegen Rechts?“ – Faeser attackiert die CDU,welt politik dtl,-0.670400857925415,,,,-0.6031197309494019,,,,,,,,,,,,,,,,,-0.4767,protective screen right faeser attack cdu
2023-09-23 00:00:00,Tausende Demonstranten fordern Sondervermögen für Bildung,welt politik dtl,,,,,,,0.7052688002586365,,,,,,,,,,,,,,,0.4019,thousand protester call special resource education
2023-09-23 00:00:00,"„Ich kann meinen Beitrag leisten, aber es geht nicht ohne euch“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,make contribution possible without
2023-09-23 00:00:00,"„Wenn Sie das mit den Grünen nicht hinbekommen, dann werfen Sie sie raus“",welt politik dtl,,,,,,,,,,,,,,0.0,,,,,,,,0.0,dont get green throw
2023-09-23 00:00:00,"Scholz für stärkere Kontrollen – „Möchte nicht, dass aus Polen einfach durchgewinkt wird“",welt politik dtl,0.6142166256904602,,,,,,,,,,,,,,,,,,,,,0.05,scholz stronger control dont make easy get poland
2023-09-23 00:00:00,Die Sorgen-Route nach Deutschland,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,sorgen route germany
2023-09-23 00:00:00,Regierung einigt sich bei Kindergrundsicherung – Paus sieht Erfolg für Ampel-Koalition,welt politik dtl,,,,,,,0.889180600643158,,,,,,,0.8994508981704712,,,,,,,,0.8074,government agrees fundamental child safety paus see success ampel coalition
2023-09-23 00:00:00,"96,56 Prozent – Parteitag bestätigt Söder erneut als CSU-Chef",welt politik dtl,,,,,0.0,,,,,,,,,,,,,,,,,0.0,percent parliament confirms sder csu leader
2023-09-23 00:00:00,Lindners Finanz-Kriminalamt stößt selbst bei Parteifreunden auf Widerstand,welt politik dtl,,,,,,,,,,,,,,,,,,-0.4953252673149109,,,,-0.3182,lindners financial criminal council confronting opposition even party member
2023-09-23 00:00:00,„Ich kann die Phrasen der Politiker aus Berlin nicht mehr hören“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,cant hear phrase politician berlin anymore
2023-09-23 00:00:00,Ampel in Insa-Umfrage mit niedrigstem Wert seit Regierungsbeginn,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.0516,light insa survey lowest value since beginning government
2023-09-23 00:00:00,Bundesregierung distanziert sich von EU-Sanierungspflicht,welt politik dtl,,,,,,,,,,,,,,,,,0.0,,,,,0.0,federal government distant eu sanitation obligation
2023-09-23 00:00:00,"Klimaprotest beim Marathon? Berliner wären „sehr verärgert“, mahnt der Bürgermeister",welt politik dtl,,,,0.0,,,,,,,,,,,,,,,,,,-0.6908,climate protest marathon berliner would angry mayor warns
2023-09-23 00:00:00,„Fluchtursachen bekämpfen“ – Was aus dem Versprechen Angela Merkels geworden ist,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.128,fighting cause escape became angela merkels promise
2023-09-23 00:00:00,Habeck sieht Belastungsgrenze in vielen Kommunen erreicht,welt politik dtl,,,,,,,,,,,,,,0.0,,,,,,,,-0.3612,habeck see burden limit reached many municipality
2023-09-23 00:00:00,„Das wird irreguläre Migration ganz klar begrenzen und unsere Kommunen entlasten“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.4019,clearly limit irregular migration release municipality
2023-09-23 00:00:00,„Jeder kennt jeden. Jeder hilft jedem. Da fragt man nicht. Da macht man“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.4019,everyone know everyone everyone help everyone dont ask
2023-09-23 00:00:00,Die „Letzte Generation“ ändert ihre Taktik,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,last generation change tactic
2023-09-23 00:00:00,"„Fakt ist, dass es die Innenministerin ist, die im Bremserhäuschen gesessen hat“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,fact minister interior sat brake house
2023-09-23 00:00:00,„Hinter den Kulissen bröckelt der Sessel vom König Söder“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,behind scene break seat king south
2023-09-23 00:00:00,Markus Söder läutet Wahl-Schlussspurt ein,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,markus sder call final election
2023-09-23 00:00:00,Teilnehmer demonstrieren für inklusive und zukunftsfähige Schulen und Kitas,welt politik dtl,,,,,,,0.8744386434555054,,,,,,,,,,,,,,,0.0,participant demonstrate inclusive sustainable school kitas
2023-09-23 00:00:00,„Das könnte schon ein heißer Tag werden hier auf Rügen“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4404,could hot day mourning
2023-09-23 00:00:00,Söder will CSU auf Wahl-Schlussspurt einschwören,welt politik dtl,,,,,0.0,,,,,,,,,,,,,,,,,0.0772,sder want csu end election
2023-09-23 00:00:00,"„Falsch, dass die Schleuser darüber entscheiden, wer bei uns Asyl bekommt“",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.4767,wrong locker decide get asylum u
2023-09-23 00:00:00,Störversuch der „Letzten Generation“ beim Berlin-Marathon gescheitert,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,-0.5106,last generation attempt failed berlin marathon
2023-09-23 00:00:00,Neues Partei-Outfit sieht nach „verspäteter Midlife-Crisis der CDU“ aus,welt politik dtl,,,,,0.0,,,,,,,,,,,,,,,,,-0.5106,new party outfit look cdus delayed midlife crisis
2023-09-23 00:00:00,Stationäre Grenzkontrollen zu Polen und Tschechien – „Können sofort in diese Aufgabe einsteigen“,welt politik dtl,,,,,,,,,,,,,,,0.0,,,,,,,0.0,stationary border control poland czech republic immediately enter task
2023-09-24 00:00:00,Die Aufholjagd des einstigen Anti-Establishment-Kandidaten,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.5106,rescue former antiestablishment candidate
2023-09-24 00:00:00,Polens Außenminister wirft Kanzler Scholz Einmischung in Wahlkampf vor,welt politik dtl,-0.6133142113685608,,,,,,,,,,,,,,,,,,,,,0.0,polish foreign minister call chancellor scholz interference election campaign
2023-09-24 00:00:00,„Das war bis vor kurzem eine absolute Fantasie. Aber es wird Wirklichkeit“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,absolute imagination recently becomes reality
2023-09-24 00:00:00,Bürger stimmen für großes BMW-Batteriewerk in Bayern,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,citizen vote large bmw battery plant bavaria
2023-09-24 00:00:00,AfD-Kandidat scheitert – Parteiloser Amtsinhaber setzt sich durch,welt politik dtl,,,,,,,,-0.9274563193321228,,,,,,,,,,,,,,-0.4215,afd candidate fails unpartial official
2023-09-24 00:00:00,"Wer Umfragen zur wahren Volksmeinung erklärt, schadet der Demokratie",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.4215,whoever explains inquiry true people opinion harmful democracy
2023-09-24 00:00:00,Faesers Grenzschutzplan? In der Polizei gehen die Bewertungen weit auseinander,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,fae border protection plan police assessment far distinctive
2023-09-24 00:00:00,„Menschen müssen gegen die AfD aufstehen“,welt politik dtl,,,,,,,,0.7920722961425781,,,,,,,,,,,,,,0.0,people must stand afd
2023-09-24 00:00:00,Streit um EU-Asylreform – Baerbock stellt sich gegen Krisenverordnung,welt politik dtl,,,,,,,,,,,,,,,,,0.0,,,,,-0.6249,debate eu asylum reform baerbock opposes crisis regulation
2023-09-24 00:00:00,"Verdrängen, vergessen, vertagen – Deutschlands Umgang mit der Pandemie",welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,extortion forgetting forgetting germany dealing pandemic
2023-09-24 00:00:00,„Ich schlage ein Bürgerstromkontingent vor. Wir verteilen den knappen Strom pro Kopf“,welt politik dtl,,,,,,,,,,,,,,,,,,,,,,0.0,propose citizen electricity contingent distribute scarce electricity per head
